Gamekey,Home_team,Away_Team,Day_of_week,Month,Day,Year,Week,Player_Short_Name,Player_Team,Home_Team,passing_att,passing_incmp,passing_cmp,passing_tds,passing_int,passing_yds,passing_twoptm,passing_yds_FF_pts,passing_tds_FF_pts,passing_twopt_FF_pts,intercept_FF_pts,total_FF_pts
56407,OAK,BUF,Sun,12,21,2014,16,K.Orton,BUF,False,49,0,32,3,2,329,0,13.0,12.0,0.0,-2.0,23.0
56408,ARI,SEA,Sun,12,21,2014,16,R.Lindley,ARI,True,44,0,18,0,1,216,0,8.0,0.0,0.0,-1.0,7.0
56408,ARI,SEA,Sun,12,21,2014,16,L.Thomas,ARI,True,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56408,ARI,SEA,Sun,12,21,2014,16,T.Jackson,SEA,False,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56408,ARI,SEA,Sun,12,21,2014,16,R.Wilson,SEA,False,31,0,20,2,0,339,0,13.0,8.0,0.0,0.0,21.0
56409,CIN,DEN,Mon,12,22,2014,16,A.Dalton,CIN,True,26,0,17,2,1,146,0,5.0,8.0,0.0,-1.0,12.0
56409,CIN,DEN,Mon,12,22,2014,16,P.Manning,DEN,False,44,0,28,2,4,311,0,12.0,8.0,0.0,-4.0,16.0
56410,ATL,CAR,Sun,12,28,2014,17,M.Ryan,ATL,True,47,0,29,0,2,260,0,10.0,0.0,0.0,-2.0,8.0
56410,ATL,CAR,Sun,12,28,2014,17,C.Newton,CAR,False,16,0,10,1,0,114,0,4.0,4.0,0.0,0.0,8.0
56411,BAL,CLE,Sun,12,28,2014,17,J.Flacco,BAL,True,36,0,22,2,0,312,0,12.0,8.0,0.0,0.0,20.0
56411,BAL,CLE,Sun,12,28,2014,17,C.Shaw,CLE,False,28,0,14,0,1,177,0,7.0,0.0,0.0,-1.0,6.0
56412,GB,DET,Sun,12,28,2014,17,A.Rodgers,GB,True,22,0,17,2,0,226,0,9.0,8.0,0.0,0.0,17.0
56412,GB,DET,Sun,12,28,2014,17,M.Flynn,GB,True,1,0,1,0,0,6,0,0.0,0.0,0.0,0.0,0.0
56412,GB,DET,Sun,12,28,2014,17,M.Stafford,DET,False,41,0,20,3,0,217,0,8.0,12.0,0.0,0.0,20.0
56413,HOU,JAC,Sun,12,28,2014,17,C.Keenum,HOU,True,35,0,25,2,1,250,0,10.0,8.0,0.0,-1.0,17.0
56413,HOU,JAC,Sun,12,28,2014,17,C.Shorts,JAC,False,1,0,1,1,0,23,0,0.0,4.0,0.0,0.0,4.0
56413,HOU,JAC,Sun,12,28,2014,17,B.Bortles,JAC,False,33,0,14,0,0,117,0,4.0,0.0,0.0,0.0,4.0
56414,KC,SD,Sun,12,28,2014,17,C.Daniel,KC,True,27,0,16,0,0,157,0,6.0,0.0,0.0,0.0,6.0
56414,KC,SD,Sun,12,28,2014,17,P.Rivers,SD,False,34,0,20,0,2,291,0,11.0,0.0,0.0,-2.0,9.0
56415,MIA,NYJ,Sun,12,28,2014,17,R.Tannehill,MIA,True,39,0,23,1,0,259,0,10.0,4.0,0.0,0.0,14.0
56415,MIA,NYJ,Sun,12,28,2014,17,G.Smith,NYJ,False,25,0,20,3,0,358,0,14.0,12.0,0.0,0.0,26.0
56415,MIA,NYJ,Sun,12,28,2014,17,R.Quigley,NYJ,False,1,0,1,0,0,38,0,1.0,0.0,0.0,0.0,1.0
56415,MIA,NYJ,Sun,12,28,2014,17,J.Kerley,NYJ,False,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56416,MIN,CHI,Sun,12,28,2014,17,T.Bridgewater,MIN,True,25,0,17,1,1,209,0,8.0,4.0,0.0,-1.0,11.0
56416,MIN,CHI,Sun,12,28,2014,17,J.Cutler,CHI,False,36,0,23,0,0,172,0,6.0,0.0,0.0,0.0,6.0
56417,NE,BUF,Sun,12,28,2014,17,T.Brady,NE,True,16,0,8,0,0,80,0,3.0,0.0,0.0,0.0,3.0
56417,NE,BUF,Sun,12,28,2014,17,J.Garoppolo,NE,True,17,0,10,0,0,90,0,3.0,0.0,0.0,0.0,3.0
56417,NE,BUF,Sun,12,28,2014,17,K.Orton,BUF,False,23,0,16,1,0,176,0,7.0,4.0,0.0,0.0,11.0
56418,NYG,PHI,Sun,12,28,2014,17,E.Manning,NYG,True,53,0,28,1,1,429,0,17.0,4.0,0.0,-1.0,20.0
56418,NYG,PHI,Sun,12,28,2014,17,M.Sanchez,PHI,False,36,0,23,2,1,292,0,11.0,8.0,0.0,-1.0,18.0
56419,PIT,CIN,Sun,12,28,2014,17,B.Wing,PIT,True,1,0,0,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0
56419,PIT,CIN,Sun,12,28,2014,17,B.Roethlisberger,PIT,True,38,0,24,2,1,317,0,12.0,8.0,0.0,-1.0,19.0
56419,PIT,CIN,Sun,12,28,2014,17,A.Dalton,CIN,False,38,0,27,2,2,244,0,9.0,8.0,0.0,-2.0,15.0
56420,TB,NO,Sun,12,28,2014,17,J.McCown,TB,True,23,0,14,1,1,115,0,4.0,4.0,0.0,-1.0,7.0
56420,TB,NO,Sun,12,28,2014,17,D.Brees,NO,False,38,0,24,1,3,281,0,11.0,4.0,0.0,-3.0,12.0
56421,TEN,IND,Sun,12,28,2014,17,J.Palmer,TEN,True,3,0,1,0,0,7,0,0.0,0.0,0.0,0.0,0.0
56421,TEN,IND,Sun,12,28,2014,17,C.Whitehurst,TEN,True,28,0,12,1,0,72,0,2.0,4.0,0.0,0.0,6.0
56421,TEN,IND,Sun,12,28,2014,17,M.Hasselbeck,IND,False,19,0,13,1,0,155,0,6.0,4.0,0.0,0.0,10.0
56421,TEN,IND,Sun,12,28,2014,17,A.Luck,IND,False,16,0,10,2,0,160,0,6.0,8.0,0.0,0.0,14.0
56422,WAS,DAL,Sun,12,28,2014,17,R.Griffin,WAS,True,41,0,27,1,2,336,0,13.0,4.0,0.0,-2.0,15.0
56422,WAS,DAL,Sun,12,28,2014,17,T.Romo,DAL,False,34,0,22,2,1,299,0,11.0,8.0,0.0,-1.0,18.0
56423,DEN,OAK,Sun,12,28,2014,17,B.Osweiler,DEN,True,2,0,2,1,0,39,0,1.0,4.0,0.0,0.0,5.0
56423,DEN,OAK,Sun,12,28,2014,17,P.Manning,DEN,True,37,0,21,0,0,273,0,10.0,0.0,0.0,0.0,10.0
56423,DEN,OAK,Sun,12,28,2014,17,D.Carr,OAK,False,36,0,18,1,1,158,0,6.0,4.0,0.0,-1.0,9.0
56424,SF,ARI,Sun,12,28,2014,17,C.Kaepernick,SF,True,26,0,15,2,0,204,0,8.0,8.0,0.0,0.0,16.0
56424,SF,ARI,Sun,12,28,2014,17,R.Lindley,ARI,False,39,0,23,2,3,316,0,12.0,8.0,0.0,-3.0,17.0
56424,SF,ARI,Sun,12,28,2014,17,M.Grice,ARI,False,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56425,SEA,STL,Sun,12,28,2014,17,R.Wilson,SEA,True,25,0,17,0,1,239,0,9.0,0.0,0.0,-1.0,8.0
56425,SEA,STL,Sun,12,28,2014,17,S.Hill,STL,False,37,0,26,0,2,243,0,9.0,0.0,0.0,-2.0,7.0
56503,NE,PIT,Thu,9,10,2015,1,T.Brady,NE,True,32,0,25,4,0,288,0,11.0,16.0,0.0,0.0,27.0
56503,NE,PIT,Thu,9,10,2015,1,B.Roethlisberger,PIT,False,38,0,26,1,1,351,1,14.0,4.0,2.0,-1.0,19.0
56505,CHI,GB,Sun,9,13,2015,1,J.Cutler,CHI,True,36,0,18,1,1,225,0,9.0,4.0,0.0,-1.0,12.0
56505,CHI,GB,Sun,9,13,2015,1,A.Rodgers,GB,False,23,0,18,3,0,189,0,7.0,12.0,0.0,0.0,19.0
56509,STL,SEA,Sun,9,13,2015,1,N.Foles,STL,True,27,0,18,1,0,297,0,11.0,4.0,0.0,0.0,15.0
56509,STL,SEA,Sun,9,13,2015,1,R.Wilson,SEA,False,41,0,32,1,1,251,0,10.0,4.0,0.0,-1.0,13.0
56507,JAC,CAR,Sun,9,13,2015,1,B.Bortles,JAC,True,40,0,22,1,2,183,0,7.0,4.0,0.0,-2.0,9.0
56507,JAC,CAR,Sun,9,13,2015,1,C.Newton,CAR,False,31,0,18,1,1,175,0,7.0,4.0,0.0,-1.0,10.0
56510,WAS,MIA,Sun,9,13,2015,1,K.Cousins,WAS,True,31,0,21,1,2,196,0,7.0,4.0,0.0,-2.0,9.0
56510,WAS,MIA,Sun,9,13,2015,1,R.Tannehill,MIA,False,34,0,22,1,0,226,0,9.0,4.0,0.0,0.0,13.0
56504,BUF,IND,Sun,9,13,2015,1,T.Taylor,BUF,True,19,0,14,1,0,195,0,7.0,4.0,0.0,0.0,11.0
56504,BUF,IND,Sun,9,13,2015,1,A.Luck,IND,False,49,0,26,2,2,243,1,9.0,8.0,2.0,-2.0,17.0
56508,NYJ,CLE,Sun,9,13,2015,1,R.Fitzpatrick,NYJ,True,24,0,15,2,1,179,0,7.0,8.0,0.0,-1.0,14.0
56508,NYJ,CLE,Sun,9,13,2015,1,J.Manziel,CLE,False,24,0,13,1,1,182,0,7.0,4.0,0.0,-1.0,10.0
56508,NYJ,CLE,Sun,9,13,2015,1,J.McCown,CLE,False,8,0,5,0,0,49,0,1.0,0.0,0.0,0.0,1.0
56506,HOU,KC,Sun,9,13,2015,1,B.Hoyer,HOU,True,33,0,18,1,1,236,0,9.0,4.0,0.0,-1.0,12.0
56506,HOU,KC,Sun,9,13,2015,1,R.Mallett,HOU,True,14,0,8,1,0,98,1,3.0,4.0,2.0,0.0,9.0
56506,HOU,KC,Sun,9,13,2015,1,A.Smith,KC,False,33,0,22,3,0,243,0,9.0,12.0,0.0,0.0,21.0
56511,ARI,NO,Sun,9,13,2015,1,C.Palmer,ARI,True,32,0,19,3,0,307,0,12.0,12.0,0.0,0.0,24.0
56511,ARI,NO,Sun,9,13,2015,1,D.Brees,NO,False,48,0,30,1,1,355,0,14.0,4.0,0.0,-1.0,17.0
56512,SD,DET,Sun,9,13,2015,1,P.Rivers,SD,True,42,0,35,2,2,404,0,16.0,8.0,0.0,-2.0,22.0
56512,SD,DET,Sun,9,13,2015,1,M.Stafford,DET,False,30,0,19,2,2,246,0,9.0,8.0,0.0,-2.0,15.0
56513,DEN,BAL,Sun,9,13,2015,1,P.Manning,DEN,True,40,0,24,0,1,175,0,7.0,0.0,0.0,-1.0,6.0
56513,DEN,BAL,Sun,9,13,2015,1,J.Flacco,BAL,False,32,0,18,0,2,117,0,4.0,0.0,0.0,-2.0,2.0
56514,OAK,CIN,Sun,9,13,2015,1,M.McGloin,OAK,True,31,0,23,2,1,142,0,5.0,8.0,0.0,-1.0,12.0
56514,OAK,CIN,Sun,9,13,2015,1,D.Carr,OAK,True,12,0,7,0,0,61,0,2.0,0.0,0.0,0.0,2.0
56514,OAK,CIN,Sun,9,13,2015,1,A.Dalton,CIN,False,34,0,25,2,0,269,0,10.0,8.0,0.0,0.0,18.0
56515,TB,TEN,Sun,9,13,2015,1,J.Winston,TB,True,33,0,16,2,2,210,0,8.0,8.0,0.0,-2.0,14.0
56515,TB,TEN,Sun,9,13,2015,1,M.Mariota,TEN,False,16,0,13,4,0,209,0,8.0,16.0,0.0,0.0,24.0
56516,DAL,NYG,Sun,9,13,2015,1,T.Romo,DAL,True,45,0,36,3,2,356,0,14.0,12.0,0.0,-2.0,24.0
56516,DAL,NYG,Sun,9,13,2015,1,E.Manning,NYG,False,36,0,20,0,0,193,0,7.0,0.0,0.0,0.0,7.0
56517,ATL,PHI,Mon,9,14,2015,1,M.Ryan,ATL,True,34,0,23,2,2,298,0,11.0,8.0,0.0,-2.0,17.0
56517,ATL,PHI,Mon,9,14,2015,1,S.Bradford,PHI,False,52,0,36,1,2,336,0,13.0,4.0,0.0,-2.0,15.0
56518,SF,MIN,Mon,9,14,2015,1,C.Kaepernick,SF,True,26,0,17,0,0,165,0,6.0,0.0,0.0,0.0,6.0
56518,SF,MIN,Mon,9,14,2015,1,T.Bridgewater,MIN,False,32,0,23,0,1,231,0,9.0,0.0,0.0,-1.0,8.0
56519,KC,DEN,Thu,9,17,2015,2,A.Smith,KC,True,25,0,16,0,2,191,0,7.0,0.0,0.0,-2.0,5.0
56519,KC,DEN,Thu,9,17,2015,2,P.Manning,DEN,False,45,0,26,3,1,256,0,10.0,12.0,0.0,-1.0,21.0
56521,CAR,HOU,Sun,9,20,2015,2,C.Newton,CAR,True,37,0,18,2,1,195,0,7.0,8.0,0.0,-1.0,14.0
56521,CAR,HOU,Sun,9,20,2015,2,R.Mallett,HOU,False,58,0,27,1,1,244,0,9.0,4.0,0.0,-1.0,12.0
56520,BUF,NE,Sun,9,20,2015,2,T.Taylor,BUF,True,30,0,23,3,3,242,0,9.0,12.0,0.0,-3.0,18.0
56520,BUF,NE,Sun,9,20,2015,2,T.Brady,NE,False,59,0,38,3,0,466,0,18.0,12.0,0.0,0.0,30.0
56523,CIN,SD,Sun,9,20,2015,2,A.Dalton,CIN,True,26,0,16,3,0,214,0,8.0,12.0,0.0,0.0,20.0
56523,CIN,SD,Sun,9,20,2015,2,P.Rivers,SD,False,27,0,21,2,1,241,0,9.0,8.0,0.0,-1.0,16.0
56524,CLE,TEN,Sun,9,20,2015,2,J.Manziel,CLE,True,15,0,8,2,0,172,0,6.0,8.0,0.0,0.0,14.0
56524,CLE,TEN,Sun,9,20,2015,2,M.Mariota,TEN,False,37,0,21,2,0,257,0,10.0,8.0,0.0,0.0,18.0
56527,NYG,ATL,Sun,9,20,2015,2,E.Manning,NYG,True,40,0,27,2,0,292,0,11.0,8.0,0.0,0.0,19.0
56527,NYG,ATL,Sun,9,20,2015,2,M.Ryan,ATL,False,46,0,30,1,0,363,0,14.0,4.0,0.0,0.0,18.0
56529,WAS,STL,Sun,9,20,2015,2,K.Cousins,WAS,True,27,0,23,1,0,203,0,8.0,4.0,0.0,0.0,12.0
56529,WAS,STL,Sun,9,20,2015,2,N.Foles,STL,False,32,0,17,1,0,150,0,6.0,4.0,0.0,0.0,10.0
56522,CHI,ARI,Sun,9,20,2015,2,J.Cutler,CHI,True,9,0,8,1,1,120,0,4.0,4.0,0.0,-1.0,7.0
56522,CHI,ARI,Sun,9,20,2015,2,J.Clausen,CHI,True,23,0,14,0,1,121,0,4.0,0.0,0.0,-1.0,3.0
56522,CHI,ARI,Sun,9,20,2015,2,C.Palmer,ARI,False,24,0,17,4,1,185,0,7.0,16.0,0.0,-1.0,22.0
56525,MIN,DET,Sun,9,20,2015,2,T.Bridgewater,MIN,True,18,0,14,1,0,153,0,6.0,4.0,0.0,0.0,10.0
56525,MIN,DET,Sun,9,20,2015,2,M.Stafford,DET,False,53,0,32,2,1,286,0,11.0,8.0,0.0,-1.0,18.0
56526,NO,TB,Sun,9,20,2015,2,D.Brees,NO,True,38,0,24,1,1,255,0,10.0,4.0,0.0,-1.0,13.0
56526,NO,TB,Sun,9,20,2015,2,J.Winston,TB,False,21,0,14,1,0,207,0,8.0,4.0,0.0,0.0,12.0
56528,PIT,SF,Sun,9,20,2015,2,B.Roethlisberger,PIT,True,27,0,21,3,0,369,2,14.0,12.0,4.0,0.0,30.0
56528,PIT,SF,Sun,9,20,2015,2,C.Kaepernick,SF,False,46,0,33,2,0,335,1,13.0,8.0,2.0,0.0,23.0
56531,OAK,BAL,Sun,9,20,2015,2,D.Carr,OAK,True,46,0,30,3,1,351,0,14.0,12.0,0.0,-1.0,25.0
56531,OAK,BAL,Sun,9,20,2015,2,J.Flacco,BAL,False,45,0,32,2,1,384,0,15.0,8.0,0.0,-1.0,22.0
56530,JAC,MIA,Sun,9,20,2015,2,B.Bortles,JAC,True,33,0,18,2,0,273,0,10.0,8.0,0.0,0.0,18.0
56530,JAC,MIA,Sun,9,20,2015,2,R.Tannehill,MIA,False,44,0,30,2,0,359,0,14.0,8.0,0.0,0.0,22.0
56532,PHI,DAL,Sun,9,20,2015,2,S.Bradford,PHI,True,37,0,23,1,2,224,0,8.0,4.0,0.0,-2.0,10.0
56532,PHI,DAL,Sun,9,20,2015,2,T.Romo,DAL,False,27,0,18,0,0,195,0,7.0,0.0,0.0,0.0,7.0
56532,PHI,DAL,Sun,9,20,2015,2,B.Weeden,DAL,False,7,0,7,1,0,73,0,2.0,4.0,0.0,0.0,6.0
56533,GB,SEA,Sun,9,20,2015,2,A.Rodgers,GB,True,33,0,25,2,0,249,1,9.0,8.0,2.0,0.0,19.0
56533,GB,SEA,Sun,9,20,2015,2,R.Wilson,SEA,False,30,0,19,2,1,206,0,8.0,8.0,0.0,-1.0,15.0
56534,IND,NYJ,Mon,9,21,2015,2,A.Luck,IND,True,37,0,21,1,3,250,0,10.0,4.0,0.0,-3.0,11.0
56534,IND,NYJ,Mon,9,21,2015,2,R.Fitzpatrick,NYJ,False,34,0,22,2,1,244,0,9.0,8.0,0.0,-1.0,16.0
56535,NYG,WAS,Thu,9,24,2015,3,E.Manning,NYG,True,32,0,23,2,0,279,0,11.0,8.0,0.0,0.0,19.0
56535,NYG,WAS,Thu,9,24,2015,3,K.Cousins,WAS,False,49,0,30,1,2,316,1,12.0,4.0,2.0,-2.0,16.0
56539,DAL,ATL,Sun,9,27,2015,3,B.Weeden,DAL,True,26,0,22,0,1,232,0,9.0,0.0,0.0,-1.0,8.0
56539,DAL,ATL,Sun,9,27,2015,3,M.Ryan,ATL,False,36,0,24,2,0,285,1,11.0,8.0,2.0,0.0,21.0
56537,CAR,NO,Sun,9,27,2015,3,C.Newton,CAR,True,31,0,20,2,0,315,0,12.0,8.0,0.0,0.0,20.0
56537,CAR,NO,Sun,9,27,2015,3,L.McCown,NO,False,38,0,31,0,1,310,0,12.0,0.0,0.0,-1.0,11.0
56543,NYJ,PHI,Sun,9,27,2015,3,R.Fitzpatrick,NYJ,True,58,0,35,2,3,283,0,11.0,8.0,0.0,-3.0,16.0
56543,NYJ,PHI,Sun,9,27,2015,3,S.Bradford,PHI,False,28,0,14,1,0,118,0,4.0,4.0,0.0,0.0,8.0
56540,HOU,TB,Sun,9,27,2015,3,R.Mallett,HOU,True,39,0,24,1,1,228,0,9.0,4.0,0.0,-1.0,12.0
56540,HOU,TB,Sun,9,27,2015,3,J.Winston,TB,False,36,0,17,1,1,261,0,10.0,4.0,0.0,-1.0,13.0
56541,MIN,SD,Sun,9,27,2015,3,T.Bridgewater,MIN,True,24,0,13,0,1,121,0,4.0,0.0,0.0,-1.0,3.0
56541,MIN,SD,Sun,9,27,2015,3,P.Rivers,SD,False,34,0,21,1,1,246,0,9.0,4.0,0.0,-1.0,12.0
56541,MIN,SD,Sun,9,27,2015,3,K.Clemens,SD,False,6,0,5,1,0,63,0,2.0,4.0,0.0,0.0,6.0
56544,STL,PIT,Sun,9,27,2015,3,J.Hekker,STL,True,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56544,STL,PIT,Sun,9,27,2015,3,N.Foles,STL,True,28,0,19,0,1,197,0,7.0,0.0,0.0,-1.0,6.0
56544,STL,PIT,Sun,9,27,2015,3,M.Vick,PIT,False,6,0,5,0,0,38,0,1.0,0.0,0.0,0.0,1.0
56544,STL,PIT,Sun,9,27,2015,3,B.Roethlisberger,PIT,False,24,0,20,0,1,192,0,7.0,0.0,0.0,-1.0,6.0
56542,NE,JAC,Sun,9,27,2015,3,T.Brady,NE,True,42,0,33,2,0,358,0,14.0,8.0,0.0,0.0,22.0
56542,NE,JAC,Sun,9,27,2015,3,B.Bortles,JAC,False,33,0,17,2,1,242,0,9.0,8.0,0.0,-1.0,16.0
56536,BAL,CIN,Sun,9,27,2015,3,J.Flacco,BAL,True,49,0,32,2,1,362,0,14.0,8.0,0.0,-1.0,21.0
56536,BAL,CIN,Sun,9,27,2015,3,A.Dalton,CIN,False,32,0,20,3,1,383,0,15.0,12.0,0.0,-1.0,26.0
56538,CLE,OAK,Sun,9,27,2015,3,J.McCown,CLE,True,49,0,28,2,1,341,0,13.0,8.0,0.0,-1.0,20.0
56538,CLE,OAK,Sun,9,27,2015,3,D.Carr,OAK,False,32,0,20,2,0,314,0,12.0,8.0,0.0,0.0,20.0
56545,TEN,IND,Sun,9,27,2015,3,M.Mariota,TEN,True,44,0,27,2,2,367,0,14.0,8.0,0.0,-2.0,20.0
56545,TEN,IND,Sun,9,27,2015,3,A.Luck,IND,False,30,0,18,2,2,260,0,10.0,8.0,0.0,-2.0,16.0
56546,ARI,SF,Sun,9,27,2015,3,C.Palmer,ARI,True,32,0,20,2,1,311,0,12.0,8.0,0.0,-1.0,19.0
56546,ARI,SF,Sun,9,27,2015,3,C.Kaepernick,SF,False,19,0,9,0,4,67,0,2.0,0.0,0.0,-4.0,-2.0
56548,SEA,CHI,Sun,9,27,2015,3,R.Wilson,SEA,True,30,0,20,1,0,235,0,9.0,4.0,0.0,0.0,13.0
56548,SEA,CHI,Sun,9,27,2015,3,J.Clausen,CHI,False,17,0,9,0,0,63,0,2.0,0.0,0.0,0.0,2.0
56547,MIA,BUF,Sun,9,27,2015,3,R.Tannehill,MIA,True,49,0,26,2,3,297,1,11.0,8.0,2.0,-3.0,18.0
56547,MIA,BUF,Sun,9,27,2015,3,T.Taylor,BUF,False,29,0,21,3,0,277,0,11.0,12.0,0.0,0.0,23.0
56549,DET,DEN,Sun,9,27,2015,3,M.Stafford,DET,True,44,0,30,1,2,278,0,11.0,4.0,0.0,-2.0,13.0
56549,DET,DEN,Sun,9,27,2015,3,P.Manning,DEN,False,42,0,31,2,1,324,0,12.0,8.0,0.0,-1.0,19.0
56550,GB,KC,Mon,9,28,2015,3,A.Rodgers,GB,True,35,0,24,5,0,333,0,13.0,20.0,0.0,0.0,33.0
56550,GB,KC,Mon,9,28,2015,3,A.Smith,KC,False,40,0,24,1,1,290,1,11.0,4.0,2.0,-1.0,16.0
56551,PIT,BAL,Thu,10,1,2015,4,M.Vick,PIT,True,26,0,19,1,0,124,0,4.0,4.0,0.0,0.0,8.0
56551,PIT,BAL,Thu,10,1,2015,4,J.Flacco,BAL,False,33,0,20,1,1,189,0,7.0,4.0,0.0,-1.0,10.0
56551,PIT,BAL,Thu,10,1,2015,4,S.Koch,BAL,False,1,0,1,0,0,-3,0,-1.0,0.0,0.0,0.0,-1.0
56552,MIA,NYJ,Sun,10,4,2015,4,R.Tannehill,MIA,True,44,0,19,2,2,198,0,7.0,8.0,0.0,-2.0,13.0
56552,MIA,NYJ,Sun,10,4,2015,4,R.Fitzpatrick,NYJ,False,29,0,16,1,1,218,0,8.0,4.0,0.0,-1.0,11.0
56555,CHI,OAK,Sun,10,4,2015,4,J.Cutler,CHI,True,43,0,28,2,1,281,0,11.0,8.0,0.0,-1.0,18.0
56555,CHI,OAK,Sun,10,4,2015,4,D.Carr,OAK,False,33,0,20,2,1,196,0,7.0,8.0,0.0,-1.0,14.0
56553,ATL,HOU,Sun,10,4,2015,4,M.Ryan,ATL,True,27,0,19,1,0,256,0,10.0,4.0,0.0,0.0,14.0
56553,ATL,HOU,Sun,10,4,2015,4,B.Hoyer,HOU,False,30,0,17,2,0,232,0,9.0,8.0,0.0,0.0,17.0
56553,ATL,HOU,Sun,10,4,2015,4,R.Mallett,HOU,False,27,0,12,0,1,150,0,6.0,0.0,0.0,-1.0,5.0
56556,CIN,KC,Sun,10,4,2015,4,A.Dalton,CIN,True,24,0,17,1,0,321,0,12.0,4.0,0.0,0.0,16.0
56556,CIN,KC,Sun,10,4,2015,4,A.Smith,KC,False,45,0,31,0,0,386,0,15.0,0.0,0.0,0.0,15.0
56557,IND,JAC,Sun,10,4,2015,4,M.Hasselbeck,IND,True,47,0,30,1,0,282,0,11.0,4.0,0.0,0.0,15.0
56557,IND,JAC,Sun,10,4,2015,4,B.Bortles,JAC,False,50,0,28,1,0,298,0,11.0,4.0,0.0,0.0,15.0
56559,WAS,PHI,Sun,10,4,2015,4,K.Cousins,WAS,True,46,0,31,1,0,290,0,11.0,4.0,0.0,0.0,15.0
56559,WAS,PHI,Sun,10,4,2015,4,S.Bradford,PHI,False,28,0,15,3,0,270,0,10.0,12.0,0.0,0.0,22.0
56558,TB,CAR,Sun,10,4,2015,4,J.Winston,TB,True,43,0,26,2,4,287,0,11.0,8.0,0.0,-4.0,15.0
56558,TB,CAR,Sun,10,4,2015,4,C.Newton,CAR,False,22,0,11,2,0,124,0,4.0,8.0,0.0,0.0,12.0
56554,BUF,NYG,Sun,10,4,2015,4,T.Taylor,BUF,True,42,0,28,1,1,274,0,10.0,4.0,0.0,-1.0,13.0
56554,BUF,NYG,Sun,10,4,2015,4,E.Manning,NYG,False,35,0,20,3,1,212,0,8.0,12.0,0.0,-1.0,19.0
56560,SD,CLE,Sun,10,4,2015,4,P.Rivers,SD,True,38,0,23,3,0,358,0,14.0,12.0,0.0,0.0,26.0
56560,SD,CLE,Sun,10,4,2015,4,J.McCown,CLE,False,41,0,32,2,0,356,1,14.0,8.0,2.0,0.0,24.0
56563,SF,GB,Sun,10,4,2015,4,C.Kaepernick,SF,True,25,0,13,0,1,160,0,6.0,0.0,0.0,-1.0,5.0
56563,SF,GB,Sun,10,4,2015,4,A.Rodgers,GB,False,32,0,22,1,0,224,0,8.0,4.0,0.0,0.0,12.0
56561,ARI,STL,Sun,10,4,2015,4,C.Palmer,ARI,True,46,0,29,1,1,352,0,14.0,4.0,0.0,-1.0,17.0
56561,ARI,STL,Sun,10,4,2015,4,N.Foles,STL,False,24,0,16,3,0,171,0,6.0,12.0,0.0,0.0,18.0
56562,DEN,MIN,Sun,10,4,2015,4,P.Manning,DEN,True,27,0,17,1,2,213,0,8.0,4.0,0.0,-2.0,10.0
56562,DEN,MIN,Sun,10,4,2015,4,T.Bridgewater,MIN,False,41,0,27,1,0,269,0,10.0,4.0,0.0,0.0,14.0
56564,NO,DAL,Sun,10,4,2015,4,D.Brees,NO,True,41,0,33,2,0,359,0,14.0,8.0,0.0,0.0,22.0
56564,NO,DAL,Sun,10,4,2015,4,B.Weeden,DAL,False,26,0,16,1,0,246,0,9.0,4.0,0.0,0.0,13.0
56565,SEA,DET,Mon,10,5,2015,4,R.Wilson,SEA,True,26,0,20,1,0,287,0,11.0,4.0,0.0,0.0,15.0
56565,SEA,DET,Mon,10,5,2015,4,M.Stafford,DET,False,35,0,24,0,0,203,0,8.0,0.0,0.0,0.0,8.0
56566,HOU,IND,Thu,10,8,2015,5,B.Hoyer,HOU,True,31,0,24,2,1,312,0,12.0,8.0,0.0,-1.0,19.0
56566,HOU,IND,Thu,10,8,2015,5,R.Mallett,HOU,True,10,0,7,0,1,50,0,2.0,0.0,0.0,-1.0,1.0
56566,HOU,IND,Thu,10,8,2015,5,M.Hasselbeck,IND,False,29,0,18,2,0,213,0,8.0,8.0,0.0,0.0,16.0
56572,PHI,NO,Sun,10,11,2015,5,S.Bradford,PHI,True,45,0,32,2,2,333,0,13.0,8.0,0.0,-2.0,19.0
56572,PHI,NO,Sun,10,11,2015,5,D.Brees,NO,False,43,0,26,2,1,335,0,13.0,8.0,0.0,-1.0,20.0
56571,KC,CHI,Sun,10,11,2015,5,A.Smith,KC,True,30,0,16,1,0,181,0,7.0,4.0,0.0,0.0,11.0
56571,KC,CHI,Sun,10,11,2015,5,J.Cutler,CHI,False,45,0,26,2,0,252,0,10.0,8.0,0.0,0.0,18.0
56569,CIN,SEA,Sun,10,11,2015,5,A.Dalton,CIN,True,44,0,30,2,1,331,0,13.0,8.0,0.0,-1.0,20.0
56569,CIN,SEA,Sun,10,11,2015,5,R.Wilson,SEA,False,23,0,15,1,1,213,0,8.0,4.0,0.0,-1.0,11.0
56567,ATL,WAS,Sun,10,11,2015,5,M.Ryan,ATL,True,42,0,24,0,2,254,0,10.0,0.0,0.0,-2.0,8.0
